a,movieId,title,genres,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,count
14768,73862,Note by Note: The Making of Steinway L1037 (2007),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7026,7138,"Bonaerense, El (2002)",Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14763,73834,Pokrajina St.2 (2008),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22439,107682,Escape to Athena (1979),Action|Adventure|Comedy|War,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17471,88042,Cornered (1945),Film-Noir|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
14683,73386,Staten Island (2009),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14684,73390,Princess (2006),Action|Animation|Drama,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14761,73829,Mega Shark vs. Giant Octopus (2009),Action|Horror,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14686,73399,Last Resort (2000),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
17437,87921,"Ward, The (2010)",Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
14689,73413,My One and Only (2009),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14690,73416,"Birdsong (Cant dels ocells, El) (2008)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17439,87928,Tapped (2009),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17473,88047,New Wave (Nouvelle vague) (1990),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20088,98983,Arsène Lupin (2004),Action|Adventure|Crime|Mystery|Romance,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14830,74257,"Ambulance, The (1990)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17402,87769,Die Frau des Frisörs (2008),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4063,4157,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
14897,74590,"House on 92nd Street, The (1945)",Drama|Film-Noir,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4078,4172,Simon Magus (1999),Drama|Fantasy|Mystery|Romance,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
14908,74657,High Life (2009),Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14907,74653,Shinjuku Incident (San suk si gin) (2009),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17370,87568,Judy Moody and the Not Bummer Summer (2011),Children|Comedy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17371,87572,"Have Dreams, Will Travel (2007)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
17601,88562,Our Beloved Month of August (Aquele Querido Mês de Agosto) (2008),Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22510,107947,Bandits (Bandidos) (1991),Action|Adventure|War,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22363,107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14901,74621,Dare (2009),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22509,107928,Summer Things (Embrassez qui vous voudrez) (2002),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
14481,72557,"Film with Me in It, A (2008)",Comedy|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14469,72483,Keith (2008),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
14895,74582,I Hope They Serve Beer in Hell (2009),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6346,6456,This Man Must Die (Que la bête meure) (1969),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
14893,74575,"Secret of Santa Vittoria, The (1969)",Comedy|Drama|War,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17593,88495,Legend of the Fist: The Return of Chen Zhen (Jing wu feng yun: Chen Zhen) (2010),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14486,72585,Carnival in Flanders (La kermesse héroïque) (1935),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20296,99766,Superman/Shazam!: The Return of Black Adam (DC Showcase Original Shorts Collection) (2010),Action|Adventure|Animation,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6986,7098,Seven Days to Noon (1950),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17589,88485,Deadfall (1993),Comedy|Crime|Drama,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14491,72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4086,4180,Reform School Girls (1986),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14915,74681,Pekka ja Pätkä puistotäteinä (1955),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14916,74683,Mike Bassett: England Manager (2001),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22369,107436,Haunter (2013),Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
4069,4163,Carman: The Champion (2001),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14423,72249,Coco Chanel & Igor Stravinsky (2009),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
22342,107344,Zatoichi's Vengeance (Zatôichi no uta ga kikoeru) (Zatôichi 13) (1966),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14945,74857,Strategic Air Command (1955),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14943,74827,Ajami (2009),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14942,74820,"Fall of the Roman Empire, The (1964)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14940,74799,"Call of the Wild, The (1935)",Action|Adventure|Drama|Romance|Western,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
17619,88605,"Help Me, Eros (Bang bang wo ai shen) (2007)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14934,74780,Asfalttilampaat (1968),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14434,72290,Arsenal (1928),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6303,6411,Come September (1961),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14442,72310,"Chronicle of Anna Magdalena Bach, The (Chronik der Anna Magdalena Bach) (1968)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4077,4171,Long Night's Journey Into Day (2000),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17613,88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17612,88591,Souls for Sale (1923),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
14447,72332,"Introduction to Physics, An (2009)",Adventure|Comedy|Documentary|Fantasy,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
17609,88578,"Me Too (Yo, también) (2009)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3467,3558,"Law, The (a.k.a. Where the Hot Wind Blows!) (Legge, La) (1958)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17606,88572,Fred: The Movie (2010),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14925,74733,"Trap, The (Klopka) (2007)",Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17604,88568,Oki's Movie (Ok-hui-ui yeonghwa) (2010),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17364,87556,Jacqueline Susann's Once Is Not Enough (1975),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
14919,74696,Last Train Home (2009),Documentary|Drama,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
20528,100511,"House Is Black, The (1963)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6307,6415,Intervista (1987),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17558,88349,Almighty Thor (2011),Adventure|Fantasy,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17564,88376,Comanche Moon (2008),Drama|Western,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
14536,72735,Carla's Song (1996),Drama|Romance|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
7068,7180,Odds Against Tomorrow (1959),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
14539,72751,Two Rode Together (1961),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14859,74428,Absurdistan (2008),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14541,72764,Transylmania (2009),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22497,107890,Liberty (1929),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6998,7110,Blind Beast (Môjuu) (1969),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7000,7112,Accident (1967),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17391,87693,Train of Shadows (Tren de sombras) (1997),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17565,88378,Dead Man's Walk (1996),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17393,87700,Apart from You (After Our Separation) (Kimi to wakarete) (1933),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7072,7184,This Property is Condemned (1966),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
14545,72787,Doghouse (2009),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14547,72822,Munyurangabo (2007),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14847,74327,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17395,87719,Living with Wolves (2005),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17562,88371,Concursante (2007),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14550,72844,People on Sunday (Menschen am Sonntag) (1930),Documentary|Drama|Romance,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
14843,74310,Vivacious Lady (1938),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14553,72850,My Friend Ivan Lapshin (Moy drug Ivan Lapshin) (1984),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14554,72852,Judex (1963),Action|Crime|Drama,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17398,87751,Film ist. 7-12 (2002),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14862,74436,Body Bags (1993),Comedy|Horror|Sci-Fi|Thriller,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
17566,88380,Dylan Dog: Dead of Night (2010),Comedy|Horror|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
22371,107447,Wrong Cops (2013),Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22377,107466,Always (1985),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14499,72624,Garage (2007),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14884,74512,Steal This Film (2006),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6988,7100,CrissCross (1992),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22504,107910,I Know That Voice (2013),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14879,74493,"Steam Experiment, The (2009)",Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17582,88456,"Possession of David O'Reilly, The (2010) ",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4163,4257,"Girl, The (2000)",Drama|Mystery|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
17579,88448,Paper Birds (Pájaros de papel) (2010),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22376,107462,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17577,88427,Count Three and Pray (1955),Drama|Western,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
17575,88423,3 Backyards (2010),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14863,74438,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)",Action|Adventure|Comedy|Drama|Romance,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
14513,72657,Hitler: A Film from Germany (Hitler - ein Film aus Deutschland) (1977),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
14878,74491,1066 (2009),Action|Adventure|War,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14514,72668,Torrente 2: Misión Marbella (2001),Action|Comedy|Crime,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14516,72672,Crows Zero II (Kurôzu Zero II) (2009),Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17571,88411,"Dust of Time, The (2008)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14520,72683,Limit (Limite) (1931),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14868,74456,Babysitter Wanted (2008),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3510,3601,"Castaway Cowboy, The (1974)",Comedy|Western,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14529,72718,Trucker (2008),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6994,7106,Black and White in Color (Noirs et blancs en couleur) (1976),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
14185,71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15202,77550,Blood and Sand (1941),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6282,6388,Regeneration (1997),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17904,89872,Warrior of the Lost World (1983),Action|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
125,127,"Silences of the Palace, The (Saimt el Qusur) (1994)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15587,79348,Pearl Jam: Immagine in Cornice - Live in Italy 2006 (2007),Documentary|Musical,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7296,7408,Jack and the Beanstalk (1952),Children|Comedy|Fantasy,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15582,79335,Peg o' My Heart (1933),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
15580,79329,Passing Strange (2009),Documentary|Musical,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
15576,79311,"Hamster Factor and Other Tales of Twelve Monkeys, The (1997)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15575,79303,Sinbad (Szindbád) (1971),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13829,69341,Jekyll + Hyde (2006),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
17907,89883,Rat Pfink a Boo Boo (1966),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17906,89881,Superman and the Mole-Men (1951),Children|Mystery|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
15564,79254,Home (2008),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7297,7409,High Risk (1981),Action|Comedy|Crime,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17903,89870,Clapham Junction (2007),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7295,7407,Africa Screams (1949),Adventure|Comedy,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6803,6914,Preaching to the Perverted (1997),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15558,79238,Zigeunerweisen (Tsigoineruwaizen) (1980),Horror|Mystery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15554,79230,"Yellow Handkerchief, The (2008)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
17025,86286,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6804,6915,Chicago Joe and the Showgirl (1990),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6805,6916,"Magic Sword, The (1962)",Drama|Fantasy,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
15547,79207,Fear City (1984),Crime|Drama|Mystery|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
6810,6921,Man of Marble (Czlowiek z Marmuru) (1977),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15591,79388,Play Dirty (1969),Action|Adventure|Drama|War,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17001,86145,On Tour (Tournée) (2010),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17031,86300,"Princess of Montpensier, The (La princesse de Montpensier) (2010)",Action|Drama|Romance,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
17926,89967,There Will Be No Leave Today (Segodnya uvolneniya ne budet) (1959),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
23615,112399,Finding Vivian Maier (2013),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16984,86064,Delta (2008),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6214,6313,Sibling Rivalry (1990),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15626,79545,Grotesque (Gurotesuku) (2009),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6797,6908,"Black Scorpion, The (1957)",Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7305,7417,Jersey Girl (1992),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15619,79525,Human Desire (1954),Drama|Film-Noir,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
15618,79523,"Man from London, The (A Londoni férfi) (2007)",Crime|Drama|Mystery,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
15616,79519,Trans-Europ-Express (1966),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17927,89969,"Legend of Suram Fortress, The (Ambavi Suramis tsikhitsa) (1986) ",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22760,108924,Best of the Badmen (1951),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13810,69241,Berlin Alexanderplatz (1980),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13800,69203,Show (2003),Comedy|Crime|Drama,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15609,79494,Safe Sex (1999),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13802,69213,"Ranma ½: Big Trouble in Nekonron, China (Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen) (1991)",Animation|Comedy,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16993,86087,"Dunce Class on Vacation, The (Hababam sinifi tatilde) (1978)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16996,86094,24 City (Er shi si cheng ji) (2008),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16997,86096,"Arbor, The (2010)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15603,79467,Mid-August Lunch (Pranzo di ferragosto) (2008),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15602,79463,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010),Children|Comedy|Fantasy,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15601,79461,Diary of a Shinjuku Thief (Shinjuku dorobo nikki) (1969),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15600,79458,"Man Who Left His Will on Film, The (Tôkyô sensô sengo hiwa) (1970)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17898,89846,Bobby Fischer Against the World (2011),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15543,79191,Roadracers (1994),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13785,69093,Without a Paddle: Nature's Calling (2009),Adventure|Comedy,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13896,69677,Daisy Kenyon (1947),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
17884,89778,Littlerock (2010),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6816,6928,"Die, Mommie, Die (2003)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4318,4413,Village of the Giants (1965),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13887,69611,Hustle (1975),Crime|Drama|Mystery|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
15505,78993,Waiting Women (Kvinnors väntan) (1952),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17055,86408,Welcome to the South (Benvenuti al Sud) (2010),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20305,99809,"Waiting Room, The (2012)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7272,7384,Since Otar Left (Depuis qu'Otar est parti...) (2003),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6818,6930,Girlhood (2003),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13893,69666,Samson and Delilah (2009),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22717,108768,Kawasaki's Rose (2009) ,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13879,69552,Tulpan (2008),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15494,78961,Dead Air (2009),Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
13898,69687,"Irene, Go Home! (Irena do domu!) (1955)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
